office,district,candidate,party,reporting_level,jurisdiction,votes
State Representative,013,Write-In Votes,,racewide,Totals,35
State Representative,013,Totals,,racewide,Totals,9876
State Representative,014,Mark A. Kuhn,Democratic Party,county,CERRO GORDO,289
State Representative,014,Write-In Votes,,county,CERRO GORDO,1
State Representative,014,Totals,,county,CERRO GORDO,290
State Representative,014,Mark A. Kuhn,Democratic Party,county,FLOYD,4342
State Representative,014,Write-In Votes,,county,FLOYD,39
State Representative,014,Totals,,county,FLOYD,4381
State Representative,014,Mark A. Kuhn,Democratic Party,county,HOWARD,70
State Representative,014,Write-In Votes,,county,HOWARD,0
State Representative,014,Totals,,county,HOWARD,70
State Representative,014,Mark A. Kuhn,Democratic Party,county,MITCHELL,2811
State Representative,014,Write-In Votes,,county,MITCHELL,14
State Representative,014,Totals,,county,MITCHELL,2825
State Representative,014,Mark A. Kuhn,Democratic Party,racewide,Totals,7512
State Representative,014,Write-In Votes,,racewide,Totals,54
State Representative,014,Totals,,racewide,Totals,7566
State Representative,015,Brian Quirk,Democratic Party,county,CHICKASAW,4144
State Representative,015,Write-In Votes,,county,CHICKASAW,19
State Representative,015,Totals,,county,CHICKASAW,4163
State Representative,015,Brian Quirk,Democratic Party,county,HOWARD,2505
State Representative,015,Write-In Votes,,county,HOWARD,24
State Representative,015,Totals,,county,HOWARD,2529
State Representative,015,Brian Quirk,Democratic Party,county,WINNESHIEK,1624
State Representative,015,Write-In Votes,,county,WINNESHIEK,14
State Representative,015,Totals,,county,WINNESHIEK,1638
State Representative,015,Brian Quirk,Democratic Party,racewide,Totals,8273
State Representative,015,Write-In Votes,,racewide,Totals,57
State Representative,015,Totals,,racewide,Totals,8330
State Representative,016,Chuck Gipp,Republican Party,county,ALLAMAKEE,3791
State Representative,016,Write-In Votes,,county,ALLAMAKEE,30
State Representative,016,Totals,,county,ALLAMAKEE,3821
State Representative,016,Chuck Gipp,Republican Party,county,WINNESHIEK,4120
State Representative,016,Write-In Votes,,county,WINNESHIEK,57
State Representative,016,Totals,,county,WINNESHIEK,4177
State Representative,016,Chuck Gipp,Republican Party,racewide,Totals,7911
State Representative,016,Write-In Votes,,racewide,Totals,87
State Representative,016,Totals,,racewide,Totals,7998
State Representative,017,Bill Dix,Republican Party,county,BREMER,3831
State Representative,017,Write-In Votes,,county,BREMER,40
State Representative,017,Totals,,county,BREMER,3871
State Representative,017,Bill Dix,Republican Party,county,BUTLER,3836
State Representative,017,Write-In Votes,,county,BUTLER,28
State Representative,017,Totals,,county,BUTLER,3864
State Representative,017,Bill Dix,Republican Party,racewide,Totals,7667
State Representative,017,Write-In Votes,,racewide,Totals,68
State Representative,017,Totals,,racewide,Totals,7735
State Representative,018,Jackie Reeder,Democratic Party,county,BLACK HAWK,447
State Representative,018,David Lalk,Republican Party,county,BLACK HAWK,632
State Representative,018,Write-In Votes,,county,BLACK HAWK,0
State Representative,018,Totals,,county,BLACK HAWK,1079
State Representative,018,Jackie Reeder,Democratic Party,county,BREMER,1579
State Representative,018,David Lalk,Republican Party,county,BREMER,1770
State Representative,018,Write-In Votes,,county,BREMER,1
State Representative,018,Totals,,county,BREMER,3350
State Representative,018,Jackie Reeder,Democratic Party,county,FAYETTE,2986
State Representative,018,David Lalk,Republican Party,county,FAYETTE,3065
State Representative,018,Write-In Votes,,county,FAYETTE,0
State Representative,018,Totals,,county,FAYETTE,6051
State Representative,018,Jackie Reeder,Democratic Party,racewide,Totals,5012
State Representative,018,David Lalk,Republican Party,racewide,Totals,5467
State Representative,018,Write-In Votes,,racewide,Totals,1
State Representative,018,Totals,,racewide,Totals,10480
State Representative,019,Bob Murphy,Democratic Party,county,BLACK HAWK,4337
State Representative,019,Ervin A. Dennis,Republican Party,county,BLACK HAWK,5025
State Representative,019,Write-In Votes,,county,BLACK HAWK,14
State Representative,019,Totals,,county,BLACK HAWK,9376
State Representative,019,Bob Murphy,Democratic Party,racewide,Totals,4337
State Representative,019,Ervin A. Dennis,Republican Party,racewide,Totals,5025
State Representative,019,Write-In Votes,,racewide,Totals,14
State Representative,019,Totals,,racewide,Totals,9376
State Representative,020,Jeff Danielson,Democratic Party,county,BLACK HAWK,5343
State Representative,020,Willard Jenkins,Republican Party,county,BLACK HAWK,5927
State Representative,020,Write-In Votes,,county,BLACK HAWK,7
State Representative,020,Totals,,county,BLACK HAWK,11277
State Representative,020,Jeff Danielson,Democratic Party,racewide,Totals,5343
State Representative,020,Willard Jenkins,Republican Party,racewide,Totals,5927
State Representative,020,Write-In Votes,,racewide,Totals,7
State Representative,020,Totals,,racewide,Totals,11277
State Representative,021,Don Shoultz,Democratic Party,county,BLACK HAWK,5270
State Representative,021,Allen Coppock,Republican Party,county,BLACK HAWK,3391
State Representative,021,Write-In Votes,,county,BLACK HAWK,6
State Representative,021,Totals,,county,BLACK HAWK,8667
State Representative,021,Don Shoultz,Democratic Party,racewide,Totals,5270
State Representative,021,Allen Coppock,Republican Party,racewide,Totals,3391
State Representative,021,Write-In Votes,,racewide,Totals,6
State Representative,021,Totals,,racewide,Totals,8667
State Representative,022,Deborah L. Berry,Democratic Party,county,BLACK HAWK,5071
State Representative,022,Norm Granger,Republican Party,county,BLACK HAWK,2589
State Representative,022,Write-In Votes,,county,BLACK HAWK,32
State Representative,022,Totals,,county,BLACK HAWK,7692
State Representative,022,Deborah L. Berry,Democratic Party,racewide,Totals,5071
State Representative,022,Norm Granger,Republican Party,racewide,Totals,2589
State Representative,022,Write-In Votes,,racewide,Totals,32
State Representative,022,Totals,,racewide,Totals,7692
State Representative,023,Jeanette Randall,Democratic Party,county,BLACK HAWK,1396
State Representative,023,Dan Rasmussen,Republican Party,county,BLACK HAWK,1342
State Representative,023,Write-In Votes,,county,BLACK HAWK,1
State Representative,023,Totals,,county,BLACK HAWK,2739
State Representative,023,Jeanette Randall,Democratic Party,county,BUCHANAN,3426
State Representative,023,Dan Rasmussen,Republican Party,county,BUCHANAN,3804
State Representative,023,Write-In Votes,,county,BUCHANAN,5
State Representative,023,Totals,,county,BUCHANAN,7235
State Representative,023,Jeanette Randall,Democratic Party,county,FAYETTE,57
State Representative,023,Dan Rasmussen,Republican Party,county,FAYETTE,34
State Representative,023,Write-In Votes,,county,FAYETTE,0
State Representative,023,Totals,,county,FAYETTE,91
State Representative,023,Jeanette Randall,Democratic Party,racewide,Totals,4879
State Representative,023,Dan Rasmussen,Republican Party,racewide,Totals,5180
State Representative,023,Write-In Votes,,racewide,Totals,6
State Representative,023,Totals,,racewide,Totals,10065
State Representative,024,Roger Thomas,Democratic Party,county,CLAYTON,4075
State Representative,024,Leigh A. Rekow,Republican Party,county,CLAYTON,2850
State Representative,024,Write-In Votes,,county,CLAYTON,2
State Representative,024,Totals,,county,CLAYTON,6927
State Representative,024,Roger Thomas,Democratic Party,county,DELAWARE,810
State Representative,024,Leigh A. Rekow,Republican Party,county,DELAWARE,843
State Representative,024,Write-In Votes,,county,DELAWARE,0
State Representative,024,Totals,,county,DELAWARE,1653
State Representative,024,Roger Thomas,Democratic Party,county,FAYETTE,764
State Representative,024,Leigh A. Rekow,Republican Party,county,FAYETTE,855
State Representative,024,Write-In Votes,,county,FAYETTE,0
State Representative,024,Totals,,county,FAYETTE,1619
State Representative,024,Roger Thomas,Democratic Party,racewide,Totals,5649
State Representative,024,Leigh A. Rekow,Republican Party,racewide,Totals,4548
State Representative,024,Write-In Votes,,racewide,Totals,2
State Representative,024,Totals,,racewide,Totals,10199
State Representative,025,Robert J. Osterhaus,Democratic Party,county,CLINTON,630
State Representative,025,Write-In Votes,,county,CLINTON,6
State Representative,025,Totals,,county,CLINTON,636
State Representative,025,Robert J. Osterhaus,Democratic Party,county,DUBUQUE,1302
State Representative,025,Write-In Votes,,county,DUBUQUE,10
State Representative,025,Totals,,county,DUBUQUE,1312
State Representative,025,Robert J. Osterhaus,Democratic Party,county,JACKSON,4435
State Representative,025,Write-In Votes,,county,JACKSON,20
State Representative,025,Totals,,county,JACKSON,4455
State Representative,025,Robert J. Osterhaus,Democratic Party,racewide,Totals,6367
State Representative,025,Write-In Votes,,racewide,Totals,36
State Representative,025,Totals,,racewide,Totals,6403
State Representative,026,Polly Bukta,Democratic Party,county,CLINTON,5984
State Representative,026,Write-In Votes,,county,CLINTON,110
State Representative,026,Totals,,county,CLINTON,6094
State Representative,026,Polly Bukta,Democratic Party,racewide,Totals,5984
State Representative,026,Write-In Votes,,racewide,Totals,110
State Representative,026,Totals,,racewide,Totals,6094
State Representative,027,Pam Jochum,Democratic Party,county,DUBUQUE,7828
State Representative,027,Write-In Votes,,county,DUBUQUE,70
State Representative,027,Totals,,county,DUBUQUE,7898
State Representative,027,Pam Jochum,Democratic Party,racewide,Totals,7828
State Representative,027,Write-In Votes,,racewide,Totals,70
State Representative,027,Totals,,racewide,Totals,7898
State Representative,028,Pat Murphy,Democratic Party,county,DUBUQUE,7408
State Representative,028,Write-In Votes,,county,DUBUQUE,181
State Representative,028,Totals,,county,DUBUQUE,7589
State Representative,028,Pat Murphy,Democratic Party,racewide,Totals,7408
State Representative,028,Write-In Votes,,racewide,Totals,181
State Representative,028,Totals,,racewide,Totals,7589
State Representative,029,Ro Foege,Democratic Party,county,JOHNSON,3870
State Representative,029,Write-In Votes,,county,JOHNSON,53
State Representative,029,Totals,,county,JOHNSON,3923
State Representative,029,Ro Foege,Democratic Party,county,LINN,4383
State Representative,029,Write-In Votes,,county,LINN,82
State Representative,029,Totals,,county,LINN,4465
State Representative,029,Ro Foege,Democratic Party,racewide,Totals,8253
State Representative,029,Write-In Votes,,racewide,Totals,135
State Representative,029,Totals,,racewide,Totals,8388
State Representative,030,Dick Myers,Democratic Party,county,JOHNSON,6420
State Representative,030,Paul E. Knupp,Republican Party,county,JOHNSON,3482
State Representative,030,Write-In Votes,,county,JOHNSON,13
State Representative,030,Totals,,county,JOHNSON,9915
State Representative,030,Dick Myers,Democratic Party,racewide,Totals,6420
State Representative,030,Paul E. Knupp,Republican Party,racewide,Totals,3482
State Representative,030,Write-In Votes,,racewide,Totals,13
State Representative,030,Totals,,racewide,Totals,9915
State Representative,031,Gary Hart,Democratic Party,county,DUBUQUE,1643
State Representative,031,Gene Manternach,Republican Party,county,DUBUQUE,1853
State Representative,031,Write-In Votes,,county,DUBUQUE,2
State Representative,031,Totals,,county,DUBUQUE,3498
State Representative,031,Gary Hart,Democratic Party,county,JONES,3521
State Representative,031,Gene Manternach,Republican Party,county,JONES,3706
State Representative,031,Write-In Votes,,county,JONES,7
State Representative,031,Totals,,county,JONES,7234
State Representative,031,Gary Hart,Democratic Party,racewide,Totals,5164
State Representative,031,Gene Manternach,Republican Party,racewide,Totals,5559
State Representative,031,Write-In Votes,,racewide,Totals,9
State Representative,031,Totals,,racewide,Totals,10732
State Representative,032,Andra Atteberry,Democratic Party,county,DELAWARE,1871
State Representative,032,Steven F. Lukan,Republican Party,county,DELAWARE,2655
State Representative,032,Write-In Votes,,county,DELAWARE,1
State Representative,032,Totals,,county,DELAWARE,4527
State Representative,032,Andra Atteberry,Democratic Party,county,DUBUQUE,2037
State Representative,032,Steven F. Lukan,Republican Party,county,DUBUQUE,4540
State Representative,032,Write-In Votes,,county,DUBUQUE,4
State Representative,032,Totals,,county,DUBUQUE,6581
State Representative,032,Andra Atteberry,Democratic Party,racewide,Totals,3908
State Representative,032,Steven F. Lukan,Republican Party,racewide,Totals,7195
State Representative,032,Write-In Votes,,racewide,Totals,5
State Representative,032,Totals,,racewide,Totals,11108
State Representative,033,Dick Taylor,Democratic Party,county,LINN,4718
State Representative,033,Nancy L. Bruner,Republican Party,county,LINN,2805
State Representative,033,Tammy Kaye Simon,Iowa Green Party,county,LINN,238
State Representative,033,Write-In Votes,,county,LINN,1
State Representative,033,Totals,,county,LINN,7762
State Representative,033,Dick Taylor,Democratic Party,racewide,Totals,4718
State Representative,033,Nancy L. Bruner,Republican Party,racewide,Totals,2805
State Representative,033,Tammy Kaye Simon,Iowa Green Party,racewide,Totals,238
State Representative,033,Write-In Votes,,racewide,Totals,1
State Representative,033,Totals,,racewide,Totals,7762
State Representative,034,Todd Taylor,Democratic Party,county,LINN,6164
State Representative,034,Charles H. Wieneke,Republican Party,county,LINN,4590
State Representative,034,Write-In Votes,,county,LINN,12
State Representative,034,Totals,,county,LINN,10766
State Representative,034,Todd Taylor,Democratic Party,racewide,Totals,6164
State Representative,034,Charles H. Wieneke,Republican Party,racewide,Totals,4590
State Representative,034,Write-In Votes,,racewide,Totals,12
State Representative,034,Totals,,racewide,Totals,10766
State Representative,035,Joe Rasmussen,Democratic Party,county,LINN,5528
State Representative,035,Kraig Paulsen,Republican Party,county,LINN,6229
State Representative,035,Write-In Votes,,county,LINN,8
State Representative,035,Totals,,county,LINN,11765
State Representative,035,Joe Rasmussen,Democratic Party,racewide,Totals,5528
State Representative,035,Kraig Paulsen,Republican Party,racewide,Totals,6229
State Representative,035,Write-In Votes,,racewide,Totals,8
State Representative,035,Totals,,racewide,Totals,11765
State Representative,036,Swati A. Dandekar,Democratic Party,county,LINN,6770
State Representative,036,Karen Balderston,Republican Party,county,LINN,5000
State Representative,036,Write-In Votes,,county,LINN,24
State Representative,036,Totals,,county,LINN,11794
State Representative,036,Swati A. Dandekar,Democratic Party,racewide,Totals,6770
State Representative,036,Karen Balderston,Republican Party,racewide,Totals,5000
State Representative,036,Write-In Votes,,racewide,Totals,24
State Representative,036,Totals,,racewide,Totals,11794
State Representative,037,John Hedgecoth,Democratic Party,county,LINN,4896
State Representative,037,Jeff Elgin,Republican Party,county,LINN,6935
State Representative,037,Bob Trapp,Libertarian Party,county,LINN,232
State Representative,037,Write-In Votes,,county,LINN,3
State Representative,037,Totals,,county,LINN,12066
State Representative,037,John Hedgecoth,Democratic Party,racewide,Totals,4896
State Representative,037,Jeff Elgin,Republican Party,racewide,Totals,6935
State Representative,037,Bob Trapp,Libertarian Party,racewide,Totals,232
State Representative,037,Write-In Votes,,racewide,Totals,3
State Representative,037,Totals,,racewide,Totals,12066
State Representative,038,Robert M. Hogg,Democratic Party,county,LINN,5861
State Representative,038,Don Palmer,Republican Party,county,LINN,5276
State Representative,038,Write-In Votes,,county,LINN,9
State Representative,038,Totals,,county,LINN,11146
State Representative,038,Robert M. Hogg,Democratic Party,racewide,Totals,5861
State Representative,038,Don Palmer,Republican Party,racewide,Totals,5276
State Representative,038,Write-In Votes,,racewide,Totals,9
State Representative,038,Totals,,racewide,Totals,11146
State Representative,039,Rosemary Schwartz,Democratic Party,county,BENTON,3945
State Representative,039,Dell Hanson,Republican Party,county,BENTON,4686
State Representative,039,David Galbraith,Nominated by Petition,county,BENTON,413
State Representative,039,Write-In Votes,,county,BENTON,2
State Representative,039,Totals,,county,BENTON,9046
State Representative,039,Rosemary Schwartz,Democratic Party,county,IOWA,572
State Representative,039,Dell Hanson,Republican Party,county,IOWA,651
State Representative,039,David Galbraith,Nominated by Petition,county,IOWA,74
State Representative,039,Write-In Votes,,county,IOWA,0
State Representative,039,Totals,,county,IOWA,1297
State Representative,039,Rosemary Schwartz,Democratic Party,racewide,Totals,4517
State Representative,039,Dell Hanson,Republican Party,racewide,Totals,5337
State Representative,039,David Galbraith,Nominated by Petition,racewide,Totals,487
State Representative,039,Write-In Votes,,racewide,Totals,2
State Representative,039,Totals,,racewide,Totals,10343
State Representative,040,Lance J. Horbach,Republican Party,county,GRUNDY,3634
State Representative,040,Write-In Votes,,county,GRUNDY,9
State Representative,040,Totals,,county,GRUNDY,3643
State Representative,040,Lance J. Horbach,Republican Party,county,TAMA,4297
State Representative,040,Write-In Votes,,county,TAMA,129
State Representative,040,Totals,,county,TAMA,4426
State Representative,040,Lance J. Horbach,Republican Party,racewide,Totals,7931
State Representative,040,Write-In Votes,,racewide,Totals,138
State Representative,040,Totals,,racewide,Totals,8069
State Representative,041,Paul Bell,Democratic Party,county,JASPER,6967
State Representative,041,Kent Knudson,Republican Party,county,JASPER,4496
State Representative,041,Write-In Votes,,county,JASPER,9
State Representative,041,Totals,,county,JASPER,11472
State Representative,041,Paul Bell,Democratic Party,racewide,Totals,6967
State Representative,041,Kent Knudson,Republican Party,racewide,Totals,4496
State Representative,041,Write-In Votes,,racewide,Totals,9
State Representative,041,Totals,,racewide,Totals,11472
State Representative,042,Geri D. Huser,Democratic Party,county,JASPER,1246
State Representative,042,Jeremy Walters,Republican Party,county,JASPER,742
State Representative,042,Write-In Votes,,county,JASPER,1
State Representative,042,Totals,,county,JASPER,1989
State Representative,042,Geri D. Huser,Democratic Party,county,POLK,6203
State Representative,042,Jeremy Walters,Republican Party,county,POLK,3590
State Representative,042,Write-In Votes,,county,POLK,16
State Representative,042,Totals,,county,POLK,9809
State Representative,042,Geri D. Huser,Democratic Party,racewide,Totals,7449
State Representative,042,Jeremy Walters,Republican Party,racewide,Totals,4332
State Representative,042,Write-In Votes,,racewide,Totals,17
State Representative,042,Totals,,racewide,Totals,11798
State Representative,043,Mark Smith,Democratic Party,county,MARSHALL,5702
State Representative,043,Tom Mack,Republican Party,county,MARSHALL,4314
State Representative,043,Write-In Votes,,county,MARSHALL,8
State Representative,043,Totals,,county,MARSHALL,10024
State Representative,043,Mark Smith,Democratic Party,racewide,Totals,5702
State Representative,043,Tom Mack,Republican Party,racewide,Totals,4314
State Representative,043,Write-In Votes,,racewide,Totals,8
State Representative,043,Totals,,racewide,Totals,10024
State Representative,044,Sharon A. Treinen,Democratic Party,county,FRANKLIN,11
State Representative,044,Polly Granzow,Republican Party,county,FRANKLIN,4
State Representative,044,Write-In Votes,,county,FRANKLIN,0
State Representative,044,Totals,,county,FRANKLIN,15
State Representative,044,Sharon A. Treinen,Democratic Party,county,HARDIN,3437
State Representative,044,Polly Granzow,Republican Party,county,HARDIN,3472
State Representative,044,Write-In Votes,,county,HARDIN,12
State Representative,044,Totals,,county,HARDIN,6921
State Representative,044,Sharon A. Treinen,Democratic Party,county,MARSHALL,1869
State Representative,044,Polly Granzow,Republican Party,county,MARSHALL,2180
State Representative,044,Write-In Votes,,county,MARSHALL,6
State Representative,044,Totals,,county,MARSHALL,4055
State Representative,044,Sharon A. Treinen,Democratic Party,racewide,Totals,5317
State Representative,044,Polly Granzow,Republican Party,racewide,Totals,5656
State Representative,044,Write-In Votes,,racewide,Totals,18
State Representative,044,Totals,,racewide,Totals,10991
State Representative,045,Jane Greimann,Democratic Party,county,STORY,4097
State Representative,045,Roman F. Lynch,Republican Party,county,STORY,2470
State Representative,045,Phillip Burgmeier,Libertarian Party,county,STORY,238
State Representative,045,Write-In Votes,,county,STORY,6
State Representative,045,Totals,,county,STORY,6811
State Representative,045,Jane Greimann,Democratic Party,racewide,Totals,4097
State Representative,045,Roman F. Lynch,Republican Party,racewide,Totals,2470
State Representative,045,Phillip Burgmeier,Libertarian Party,racewide,Totals,238
State Representative,045,Write-In Votes,,racewide,Totals,6
State Representative,045,Totals,,racewide,Totals,6811
State Representative,046,Lisa Heddens,Democratic Party,county,BOONE,960
State Representative,046,Steve Halloran,Republican Party,county,BOONE,727
State Representative,046,Write-In Votes,,county,BOONE,0
State Representative,046,Totals,,county,BOONE,1687
State Representative,046,Lisa Heddens,Democratic Party,county,STORY,5859
State Representative,046,Steve Halloran,Republican Party,county,STORY,4957
State Representative,046,Write-In Votes,,county,STORY,7
State Representative,046,Totals,,county,STORY,10823
State Representative,046,Lisa Heddens,Democratic Party,racewide,Totals,6819
State Representative,046,Steve Halloran,Republican Party,racewide,Totals,5684
State Representative,046,Write-In Votes,,racewide,Totals,7
State Representative,046,Totals,,racewide,Totals,12510
State Representative,047,Joe Kelly,Democratic Party,county,BOONE,211
State Representative,047,Ralph Watts,Republican Party,county,BOONE,141
State Representative,047,Write-In Votes,,county,BOONE,1
State Representative,047,Totals,,county,BOONE,353
State Representative,047,Joe Kelly,Democratic Party,county,DALLAS,5115
State Representative,047,Ralph Watts,Republican Party,county,DALLAS,6671
State Representative,047,Write-In Votes,,county,DALLAS,4
State Representative,047,Totals,,county,DALLAS,11790
State Representative,047,Joe Kelly,Democratic Party,racewide,Totals,5326
State Representative,047,Ralph Watts,Republican Party,racewide,Totals,6812
State Representative,047,Write-In Votes,,racewide,Totals,5
State Representative,047,Totals,,racewide,Totals,12143
State Representative,048,Donovan Olson,Democratic Party,county,BOONE,3950
State Representative,048,Philip L. Stone,Republican Party,county,BOONE,3842
State Representative,048,Write-In Votes,,county,BOONE,4
State Representative,048,Totals,,county,BOONE,7796
State Representative,048,Donovan Olson,Democratic Party,county,DALLAS,1227
State Representative,048,Philip L. Stone,Republican Party,county,DALLAS,1139
State Representative,048,Write-In Votes,,county,DALLAS,2
State Representative,048,Totals,,county,DALLAS,2368
State Representative,048,Donovan Olson,Democratic Party,racewide,Totals,5177
State Representative,048,Philip L. Stone,Republican Party,racewide,Totals,4981
State Representative,048,Write-In Votes,,racewide,Totals,6
State Representative,048,Totals,,racewide,Totals,10164
State Representative,049,Helen Miller,Democratic Party,county,WEBSTER,5807
State Representative,049,Richard Ike Nelson,Republican Party,county,WEBSTER,3789
State Representative,049,Write-In Votes,,county,WEBSTER,7
State Representative,049,Totals,,county,WEBSTER,9603
State Representative,049,Helen Miller,Democratic Party,racewide,Totals,5807
State Representative,049,Richard Ike Nelson,Republican Party,racewide,Totals,3789
State Representative,049,Write-In Votes,,racewide,Totals,7
State Representative,049,Totals,,racewide,Totals,9603
State Representative,050,Shane S. Matthews,Democratic Party,county,CALHOUN,1758
State Representative,050,David A. Tjepkes,Republican Party,county,CALHOUN,2205
State Representative,050,Write-In Votes,,county,CALHOUN,0
State Representative,050,Totals,,county,CALHOUN,3963
State Representative,050,Shane S. Matthews,Democratic Party,county,GREENE,2338
State Representative,050,David A. Tjepkes,Republican Party,county,GREENE,1530
State Representative,050,Write-In Votes,,county,GREENE,1
State Representative,050,Totals,,county,GREENE,3869
State Representative,050,Shane S. Matthews,Democratic Party,county,WEBSTER,728
State Representative,050,David A. Tjepkes,Republican Party,county,WEBSTER,1638
State Representative,050,Write-In Votes,,county,WEBSTER,0
State Representative,050,Totals,,county,WEBSTER,2366
State Representative,050,Shane S. Matthews,Democratic Party,racewide,Totals,4824
State Representative,050,David A. Tjepkes,Republican Party,racewide,Totals,5373
State Representative,050,Write-In Votes,,racewide,Totals,1
State Representative,050,Totals,,racewide,Totals,10198
State Representative,051,Rod Roberts,Republican Party,county,CARROLL,5431
State Representative,051,Write-In Votes,,county,CARROLL,82
State Representative,051,Totals,,county,CARROLL,5513
State Representative,051,Rod Roberts,Republican Party,county,CRAWFORD,792
State Representative,051,Write-In Votes,,county,CRAWFORD,0
State Representative,051,Totals,,county,CRAWFORD,792
State Representative,051,Rod Roberts,Republican Party,county,SAC,692
State Representative,051,Write-In Votes,,county,SAC,0
State Representative,051,Totals,,county,SAC,692
State Representative,051,Rod Roberts,Republican Party,racewide,Totals,6915
State Representative,051,Write-In Votes,,racewide,Totals,82
State Representative,051,Totals,,racewide,Totals,6997
State Representative,052,Mary Lou Freeman,Republican Party,county,BUENA VISTA,4859
State Representative,052,Write-In Votes,,county,BUENA VISTA,6
State Representative,052,Totals,,county,BUENA VISTA,4865
State Representative,052,Mary Lou Freeman,Republican Party,county,SAC,2230
State Representative,052,Write-In Votes,,county,SAC,0
State Representative,052,Totals,,county,SAC,2230
State Representative,052,Mary Lou Freeman,Republican Party,racewide,Totals,7089
State Representative,052,Write-In Votes,,racewide,Totals,6
State Representative,052,Totals,,racewide,Totals,7095
State Representative,053,Dan Huseman,Republican Party,county,CHEROKEE,2843
State Representative,053,Bob Byers,Nominated by Petition,county,CHEROKEE,1488
State Representative,053,Write-In Votes,,county,CHEROKEE,2
State Representative,053,Totals,,county,CHEROKEE,4333
State Representative,053,Dan Huseman,Republican Party,county,PLYMOUTH,1442
State Representative,053,Bob Byers,Nominated by Petition,county,PLYMOUTH,447
State Representative,053,Write-In Votes,,county,PLYMOUTH,2
State Representative,053,Totals,,county,PLYMOUTH,1891
State Representative,053,Dan Huseman,Republican Party,county,WOODBURY,1740
State Representative,053,Bob Byers,Nominated by Petition,county,WOODBURY,755
State Representative,053,Write-In Votes,,county,WOODBURY,5
State Representative,053,Totals,,county,WOODBURY,2500
State Representative,053,Dan Huseman,Republican Party,racewide,Totals,6025
State Representative,053,Bob Byers,Nominated by Petition,racewide,Totals,2690
State Representative,053,Write-In Votes,,racewide,Totals,9
State Representative,053,Totals,,racewide,Totals,8724
State Representative,054,Christopher Rants,Republican Party,county,WOODBURY,6293
State Representative,054,Write-In Votes,,county,WOODBURY,142
State Representative,054,Totals,,county,WOODBURY,6435
State Representative,054,Christopher Rants,Republican Party,racewide,Totals,6293
State Representative,054,Write-In Votes,,racewide,Totals,142
State Representative,054,Totals,,racewide,Totals,6435
State Representative,055,Clarence Hoffman,Republican Party,county,CRAWFORD,2303
State Representative,055,Write-In Votes,,county,CRAWFORD,3
State Representative,055,Totals,,county,CRAWFORD,2306
State Representative,055,Clarence Hoffman,Republican Party,county,IDA,1593
State Representative,055,Write-In Votes,,county,IDA,0
State Representative,055,Totals,,county,IDA,1593
State Representative,055,Clarence Hoffman,Republican Party,county,MONONA,740
State Representative,055,Write-In Votes,,county,MONONA,9
State Representative,055,Totals,,county,MONONA,749
State Representative,055,Clarence Hoffman,Republican Party,county,WOODBURY,1639
State Representative,055,Write-In Votes,,county,WOODBURY,7
State Representative,055,Totals,,county,WOODBURY,1646
State Representative,055,Clarence Hoffman,Republican Party,racewide,Totals,6275
State Representative,055,Write-In Votes,,racewide,Totals,19
State Representative,055,Totals,,racewide,Totals,6294
State Representative,056,Jody R. Ewing,Democratic Party,county,HARRISON,1763
State Representative,056,Paul A. Wilderdyke,Republican Party,county,HARRISON,3026
State Representative,056,Write-In Votes,,county,HARRISON,6
State Representative,056,Totals,,county,HARRISON,4795
State Representative,056,Jody R. Ewing,Democratic Party,county,MONONA,1024
State Representative,056,Paul A. Wilderdyke,Republican Party,county,MONONA,1396
State Representative,056,Write-In Votes,,county,MONONA,1
State Representative,056,Totals,,county,MONONA,2421
State Representative,056,Jody R. Ewing,Democratic Party,county,POTTAWATTAMIE,809
State Representative,056,Paul A. Wilderdyke,Republican Party,county,POTTAWATTAMIE,1126
State Representative,056,Write-In Votes,,county,POTTAWATTAMIE,2
State Representative,056,Totals,,county,POTTAWATTAMIE,1937
State Representative,056,Jody R. Ewing,Democratic Party,racewide,Totals,3596
State Representative,056,Paul A. Wilderdyke,Republican Party,racewide,Totals,5548
State Representative,056,Write-In Votes,,racewide,Totals,9
State Representative,056,Totals,,racewide,Totals,9153
State Representative,057,Donald J. Sonntag,Democratic Party,county,CASS,1555
State Representative,057,Jack Drake,Republican Party,county,CASS,2812
State Representative,057,Write-In Votes,,county,CASS,1
State Representative,057,Totals,,county,CASS,4368
State Representative,057,Donald J. Sonntag,Democratic Party,county,POTTAWATTAMIE,492
State Representative,057,Jack Drake,Republican Party,county,POTTAWATTAMIE,1022
State Representative,057,Write-In Votes,,county,POTTAWATTAMIE,1
State Representative,057,Totals,,county,POTTAWATTAMIE,1515
State Representative,057,Donald J. Sonntag,Democratic Party,county,SHELBY,1898
State Representative,057,Jack Drake,Republican Party,county,SHELBY,2940
State Representative,057,Write-In Votes,,county,SHELBY,0
State Representative,057,Totals,,county,SHELBY,4838
State Representative,057,Donald J. Sonntag,Democratic Party,racewide,Totals,3945
State Representative,057,Jack Drake,Republican Party,racewide,Totals,6774
State Representative,057,Write-In Votes,,racewide,Totals,2
State Representative,057,Totals,,racewide,Totals,10721
State Representative,058,Linda Powell,Democratic Party,county,ADAIR,1418
State Representative,058,Clel Baudler,Republican Party,county,ADAIR,1861
State Representative,058,Write-In Votes,,county,ADAIR,2
State Representative,058,Totals,,county,ADAIR,3281
State Representative,058,Linda Powell,Democratic Party,county,AUDUBON,1329
